symbol,market_type,trigger_date,entry_date,entry_price,target_ath,exit_date,exit_price,reason,ret_pct,exit_value,hold_days
APARINDS,Mid Cap,2019-07-19,2019-07-22,539.0,888.4500122070312,2022-06-15,888.4500122070312,ATH_TARGET,64.83302638349373,164833.02638349374,1059
NH,Small Cap,2019-07-19,2019-07-22,218.10000610351562,362.0,2020-01-20,362.0,ATH_TARGET,65.97890411254087,165978.90411254088,182
M&MFIN,Mid Cap,2019-07-24,2019-07-25,305.1000061035156,528.1500244140625,2022-07-22,211.0500030517578,TIME_STOP,-30.825959085640964,69174.04091435904,1093
AMBER,Small Cap,2019-08-05,2019-08-06,751.0999755859375,1276.0999755859375,2020-01-14,1276.0999755859375,ATH_TARGET,69.89748596256369,169897.4859625637,161
EXIDEIND,Mid Cap,2019-08-05,2019-08-06,177.5,301.25,2022-08-05,156.39999389648438,TIME_STOP,-11.887327382262324,88112.67261773767,1095
BALRAMCHIN,Small Cap,2019-08-09,2019-08-13,116.4000015258789,198.4499969482422,2021-03-04,198.4499969482422,ATH_TARGET,70.48968586492785,170489.68586492786,569
LEMONTREE,Small Cap,2019-08-13,2019-08-14,50.5,87.9000015258789,2022-08-12,74.80000305175781,TIME_STOP,48.1188179242729,148118.8179242729,1094
RADICO,Mid Cap,2019-09-03,2019-09-04,296.1000061035156,493.3500061035156,2021-01-07,493.3500061035156,ATH_TARGET,66.61600673221264,166616.00673221264,491
DIXON,Mid Cap,2019-09-04,2019-09-05,523.7999877929688,878.8499755859375,2020-01-28,878.8499755859375,ATH_TARGET,67.7835044038416,167783.5044038416,145
GODFRYPHLP,Mid Cap,2019-09-17,2019-09-18,318.3666687011719,544.1166381835938,2022-09-16,366.5666809082031,TIME_STOP,15.13977967721023,115139.77967721023,1094
TRITURBINE,Small Cap,2019-11-29,2019-12-02,94.4000015258789,157.10000610351562,2021-09-30,157.10000610351562,ATH_TARGET,66.41949530101235,166419.49530101233,668
BANDHANBNK,Small Cap,2020-01-30,2020-01-31,446.0,729.7000122070312,2023-01-30,241.89999389648438,TIME_STOP,-45.762333207066284,54237.66679293372,1095
CENTRALBK,Small Cap,2020-03-02,2020-03-03,15.350000381469727,243.25,2023-03-03,27.299999237060547,TIME_STOP,77.85015347632607,177850.1534763261,1095
ECLERX,Small Cap,2020-03-02,2020-03-03,173.56666564941406,557.0166625976562,2021-06-14,557.0166625976562,ATH_TARGET,220.9237560182033,320923.7560182033,468
ITI,Small Cap,2020-03-02,2020-03-03,74.9000015258789,159.75,2023-03-03,95.0,TIME_STOP,26.835778457462766,126835.77845746276,1095
NEULANDLAB,Small Cap,2020-03-02,2020-03-03,412.3500061035156,1601.4000244140625,2021-02-08,1601.4000244140625,ATH_TARGET,288.35940359172685,388359.40359172685,342
SCHNEIDER,Small Cap,2020-03-02,2020-03-03,91.69999694824219,228.39999389648438,2023-03-03,162.3000030517578,TIME_STOP,76.99019460531069,176990.19460531068,1095
SCI,Small Cap,2020-03-02,2020-03-03,44.0,215.53334045410156,2023-03-03,118.44999694824219,TIME_STOP,169.20453851873222,269204.53851873224,1095
WELCORP,Small Cap,2020-03-02,2020-03-03,172.0,526.75,2023-03-03,199.10000610351562,TIME_STOP,15.755817502043978,115755.81750204397,1095
FEDERALBNK,Mid Cap,2020-03-09,2020-03-11,72.9000015258789,126.44999694824219,2022-09-05,126.44999694824219,ATH_TARGET,73.45678230658675,173456.78230658674,908
MPHASIS,Mid Cap,2020-03-12,2020-03-13,678.0,1268.8499755859375,2020-09-14,1268.8499755859375,ATH_TARGET,87.14601409822087,187146.01409822088,185
PRESTIGE,Mid Cap,2020-03-12,2020-03-13,195.0,414.95001220703125,2021-09-03,414.95001220703125,ATH_TARGET,112.79487805488783,212794.8780548878,539
SBIN,Large Cap,2020-03-12,2020-03-13,200.0,372.3999938964844,2021-02-05,372.3999938964844,ATH_TARGET,86.19999694824219,186199.9969482422,329
CHAMBLFERT,Small Cap,2020-03-16,2020-03-17,123.5,207.4499969482422,2020-12-01,207.4499969482422,ATH_TARGET,67.97570603096534,167975.70603096535,259
SONATSOFTW,Small Cap,2020-03-16,2020-03-17,87.75,155.02499389648438,2021-01-07,155.02499389648438,ATH_TARGET,76.6666597110933,176666.6597110933,296
COFORGE,Mid Cap,2020-03-17,2020-03-18,237.85000610351562,401.82000732421875,2020-08-06,401.82000732421875,ATH_TARGET,68.93840530293747,168938.40530293746,141
INDHOTEL,Large Cap,2020-03-17,2020-03-18,100.3499984741211,174.60000610351562,2021-09-22,174.60000610351562,ATH_TARGET,73.99104011799523,173991.04011799523,553
VTL,Small Cap,2020-03-17,2020-03-18,172.0,299.94000244140625,2021-07-09,299.94000244140625,ATH_TARGET,74.3837223496548,174383.7223496548,478
CHOLAFIN,Large Cap,2020-03-18,2020-03-19,185.0,348.2900085449219,2020-11-23,348.2900085449219,ATH_TARGET,88.26486948374155,188264.86948374155,249
CREDITACC,Small Cap,2020-03-18,2020-03-19,496.0,991.5999755859375,2022-04-13,991.5999755859375,ATH_TARGET,99.91934991651965,199919.34991651966,755
BAJFINANCE,Large Cap,2020-03-19,2020-03-20,279.9849853515625,488.0450134277344,2020-11-27,488.0450134277344,ATH_TARGET,74.31113772580404,174311.13772580403,252
CHOLAHLDNG,Small Cap,2020-03-19,2020-03-20,439.8999938964844,732.5,2021-09-16,732.5,ATH_TARGET,66.51511938242245,166515.11938242245,545
TRENT,Large Cap,2020-03-19,2020-03-20,313.9333190917969,530.6333618164062,2020-11-23,530.6333618164062,ATH_TARGET,69.02741109211297,169027.41109211298,248
HDFCBANK,Large Cap,2020-03-23,2020-03-24,397.625,651.2000122070312,2020-11-06,651.2000122070312,ATH_TARGET,63.77240168677303,163772.40168677302,227
HONAUT,Mid Cap,2020-03-23,2020-03-24,21000.0,37856.6484375,2020-12-23,37856.6484375,ATH_TARGET,80.26975446428573,180269.7544642857,274
ICICIBANK,Large Cap,2020-03-23,2020-03-24,295.29998779296875,549.4000244140625,2021-01-06,549.4000244140625,ATH_TARGET,86.04810264985186,186048.10264985185,288
TITAN,Large Cap,2020-03-23,2020-03-24,805.25,1374.550048828125,2020-11-23,1374.550048828125,ATH_TARGET,70.69854688955293,170698.54688955293,244
UNITDSPR,Large Cap,2020-03-23,2020-03-24,443.6499938964844,790.6500244140625,2021-09-23,790.6500244140625,ATH_TARGET,78.21481692582705,178214.81692582704,548
CGCL,Small Cap,2020-04-08,2020-04-09,33.0,56.17499923706055,2020-08-26,56.17499923706055,ATH_TARGET,70.22727041533498,170227.270415335,139
BEL,Large Cap,2020-06-01,2020-06-02,23.200000762939453,63.0,2021-07-28,63.0,ATH_TARGET,171.55171520786564,271551.71520786564,421
GRAVITA,Small Cap,2020-06-01,2020-06-02,37.0,199.75,2021-08-04,199.75,ATH_TARGET,439.86486486486484,539864.8648648649,428
LTFOODS,Small Cap,2020-06-01,2020-06-02,26.299999237060547,109.05000305175781,2022-09-14,109.05000305175781,ATH_TARGET,314.6388069019044,414638.8069019044,834
OLECTRA,Small Cap,2020-06-01,2020-06-02,58.5,271.0,2021-07-06,271.0,ATH_TARGET,363.2478632478633,463247.86324786325,399
AUBANK,Mid Cap,2020-08-31,2020-09-01,336.0,589.8250122070312,2021-02-24,589.8250122070312,ATH_TARGET,75.54315839494978,175543.15839494977,176
MOTILALOFS,Mid Cap,2020-08-31,2020-09-01,170.7624969482422,394.0375061035156,2023-09-01,227.1750030517578,TIME_STOP,33.03565309226777,133035.65309226778,1095
RECLTD,Large Cap,2020-08-31,2020-09-01,80.5875015258789,165.4499969482422,2023-06-21,165.4499969482422,ATH_TARGET,105.30478525272504,205304.785252725,1023
BLUEDART,Small Cap,2020-12-01,2020-12-02,3940.0,7692.89990234375,2022-06-01,7692.89990234375,ATH_TARGET,95.25126655694798,195251.26655694796,546
CEATLTD,Small Cap,2020-12-01,2020-12-02,1179.0,2003.199951171875,2023-05-24,2003.199951171875,ATH_TARGET,69.90669645223706,169906.69645223705,903
JSL,Mid Cap,2021-03-01,2021-03-02,70.8499984741211,126.05000305175781,2021-07-12,126.05000305175781,ATH_TARGET,77.91108788491965,177911.08788491966,132
LUPIN,Mid Cap,2021-03-01,2021-03-02,1026.800048828125,2108.85009765625,2024-03-01,1624.550048828125,TIME_STOP,58.214839459951826,158214.83945995182,1095
JKTYRE,Small Cap,2021-03-18,2021-03-19,109.8499984741211,190.3000030517578,2022-09-16,190.3000030517578,ATH_TARGET,73.23623640886025,173236.23640886028,546
ABCAPITAL,Mid Cap,2021-05-31,2021-06-01,121.80000305175781,237.5,2024-04-29,237.5,ATH_TARGET,94.9917849337627,194991.7849337627,1063
BOSCHLTD,Large Cap,2021-05-31,2021-06-01,15270.0,27657.900390625,2024-02-15,27657.900390625,ATH_TARGET,81.12573929682382,181125.73929682383,989
CEMPRO,Small Cap,2021-05-31,2021-06-01,84.4000015258789,219.5,2023-08-24,219.5,ATH_TARGET,160.0710853455334,260071.08534553339,814
INDUSTOWER,Mid Cap,2021-08-30,2021-08-31,216.5,482.29998779296875,2024-08-30,458.5,TIME_STOP,111.77829099307158,211778.2909930716,1095
JMFINANCIL,Small Cap,2021-08-30,2021-08-31,92.5999984741211,186.3000030517578,2024-08-30,106.58999633789062,TIME_STOP,15.107989302698876,115107.98930269887,1095
CAMS,Small Cap,2022-02-22,2022-02-23,470.3999938964844,792.0900268554688,2024-07-09,792.0900268554688,ATH_TARGET,68.38648748574923,168386.4874857492,867
IGL,Small Cap,2022-02-24,2022-02-25,171.5,295.7250061035156,2025-02-24,197.6699981689453,TIME_STOP,15.259474150988517,115259.47415098852,1095
HDFCAMC,Large Cap,2022-03-02,2022-03-03,1067.5,1884.875,2024-02-13,1884.875,ATH_TARGET,76.56908665105387,176569.08665105386,712
IDFCFIRSTB,Mid Cap,2022-03-02,2022-03-03,42.45000076293945,81.0999984741211,2023-06-16,81.0999984741211,ATH_TARGET,91.04828508018457,191048.28508018458,470
UCOBANK,Small Cap,2022-03-02,2022-03-03,11.949999809265137,150.9499969482422,2025-02-28,36.369998931884766,TIME_STOP,204.35146035472056,304351.4603547206,1093
GODREJCP,Large Cap,2022-03-07,2022-03-08,665.0,1126.9000244140625,2023-12-29,1126.9000244140625,ATH_TARGET,69.45865028782893,169458.65028782896,661
LTM,Large Cap,2022-05-09,2022-05-10,4480.0,7561.75,2025-05-09,4621.60009765625,TIME_STOP,3.1607164655413023,103160.71646554129,1095
COFORGE,Mid Cap,2022-05-10,2022-05-11,738.0,1221.0799560546875,2023-12-14,1221.0799560546875,ATH_TARGET,65.45798862529641,165457.98862529642,582
INTELLECT,Small Cap,2022-05-12,2022-05-13,585.0,973.4000244140625,2024-02-07,973.4000244140625,ATH_TARGET,66.3931665665064,166393.1665665064,635
LTTS,Mid Cap,2022-05-13,2022-05-16,3529.5,5916.2998046875,2024-08-29,5916.2998046875,ATH_TARGET,67.62430385854937,167624.30385854936,836
JSL,Mid Cap,2022-05-23,2022-05-24,126.94999694824219,217.6999969482422,2022-12-13,217.6999969482422,ATH_TARGET,71.4848382682506,171484.8382682506,203
BSOFT,Small Cap,2022-05-25,2022-05-26,348.0,577.2999877929688,2023-11-01,577.2999877929688,ATH_TARGET,65.89080108993355,165890.80108993355,524
TECHM,Large Cap,2022-05-25,2022-05-26,1070.0,1806.0999755859375,2024-12-12,1806.0999755859375,ATH_TARGET,68.7943902416764,168794.3902416764,931
CHENNPETRO,Small Cap,2022-05-30,2022-05-31,268.45001220703125,470.6499938964844,2023-09-08,470.6499938964844,ATH_TARGET,75.32127863474058,175321.2786347406,465
GODREJPROP,Mid Cap,2022-05-30,2022-05-31,1362.0,2502.800048828125,2024-02-27,2502.800048828125,ATH_TARGET,83.75918126491374,183759.18126491373,637
INDUSINDBK,Mid Cap,2022-05-30,2022-05-31,926.0,2023.050048828125,2025-05-30,816.9500122070312,TIME_STOP,-11.776456565115412,88223.54343488459,1095
IRCTC,Mid Cap,2022-05-30,2022-05-31,705.0,1175.5400390625,2025-05-30,756.0,TIME_STOP,7.234042553191489,107234.0425531915,1095
NEWGEN,Small Cap,2022-05-30,2022-05-31,192.47500610351562,367.42498779296875,2023-07-19,367.42498779296875,ATH_TARGET,90.89490902281759,190894.9090228176,414
ANURAS,Small Cap,2022-06-10,2022-06-13,617.9000244140625,1061.75,2023-04-17,1061.75,ATH_TARGET,71.83200486305662,171832.00486305665,308
HINDALCO,Large Cap,2022-06-13,2022-06-14,363.8500061035156,631.2999877929688,2024-04-24,631.2999877929688,ATH_TARGET,73.50555921479452,173505.5592147945,680
JSWENERGY,Mid Cap,2022-06-13,2022-06-14,230.0,398.79998779296875,2023-09-11,398.79998779296875,ATH_TARGET,73.39129904042119,173391.2990404212,454
BSE,Mid Cap,2022-06-17,2022-06-20,194.6666717529297,336.7166748046875,2023-08-31,336.7166748046875,ATH_TARGET,72.97089007205466,172970.89007205467,437
IRCON,Small Cap,2022-06-17,2022-06-20,35.349998474121094,58.939998626708984,2022-11-16,58.939998626708984,ATH_TARGET,66.73267657948439,166732.67657948437,149
JBMA,Small Cap,2022-06-17,2022-06-20,194.5,326.25,2023-03-10,326.25,ATH_TARGET,67.73778920308484,167737.78920308483,263
NATIONALUM,Mid Cap,2022-06-17,2022-06-20,75.44999694824219,130.0,2023-12-29,130.0,ATH_TARGET,72.29954308570545,172299.54308570546,557
ANGELONE,Small Cap,2022-06-20,2022-06-21,113.69999694824219,194.9199981689453,2023-09-27,194.9199981689453,ATH_TARGET,71.43360017650274,171433.60017650272,463
FACT,Small Cap,2022-06-20,2022-06-21,89.9000015258789,151.8000030517578,2022-11-28,151.8000030517578,ATH_TARGET,68.85428306478968,168854.2830647897,160
GODREJIND,Mid Cap,2022-06-20,2022-06-21,411.04998779296875,690.4500122070312,2023-10-06,690.4500122070312,ATH_TARGET,67.97227410569499,167972.274105695,472
AAVAS,Small Cap,2022-06-22,2022-06-23,1922.8499755859375,3195.800048828125,2025-06-20,1816.5,TIME_STOP,-5.530851441154693,94469.1485588453,1093
MPHASIS,Mid Cap,2022-07-14,2022-07-15,2122.300048828125,3546.449951171875,2025-07-14,2829.5,TIME_STOP,33.32233590449998,133322.33590449998,1095
CANBK,Large Cap,2022-08-29,2022-08-30,47.439998626708984,167.27000427246094,2025-08-29,103.83000183105469,TIME_STOP,118.86594611450478,218865.94611450477,1095
KARURVYSYA,Small Cap,2022-08-29,2022-08-30,56.75,120.49242401123047,2023-10-17,120.49242401123047,ATH_TARGET,112.32145200216821,212321.45200216823,413
NATCOPHARM,Small Cap,2022-08-29,2022-08-30,620.0,1162.050048828125,2024-06-11,1162.050048828125,ATH_TARGET,87.42742723034273,187427.42723034273,651
CLEAN,Small Cap,2022-10-28,2022-10-31,1605.0,2661.85009765625,2025-10-30,1015.0,TIME_STOP,-36.7601246105919,63239.8753894081,1095
NEULANDLAB,Small Cap,2022-12-12,2022-12-13,1608.050048828125,2695.25,2023-05-15,2695.25,ATH_TARGET,67.60983291310974,167609.83291310974,153
ATGL,Mid Cap,2023-01-30,2023-01-31,2145.0,3918.89990234375,2026-01-30,526.9500122070312,TIME_STOP,-75.43356586447408,24566.43413552593,1095
ADANIPORTS,Large Cap,2023-02-01,2023-02-02,510.0,970.25,2023-12-05,970.25,ATH_TARGET,90.24509803921568,190245.0980392157,306
UTIAMC,Small Cap,2023-02-03,2023-02-06,695.7999877929688,1195.3499755859375,2024-09-02,1195.3499755859375,ATH_TARGET,71.7950555557651,171795.0555557651,574
CUB,Small Cap,2023-02-13,2023-02-14,101.25,183.33749389648438,2025-11-04,183.33749389648438,ATH_TARGET,81.07406804591048,181074.0680459105,994
ADANIENSOL,Large Cap,2023-03-01,2023-03-02,700.0,4105.39990234375,2026-02-27,1011.5499877929688,TIME_STOP,44.50714111328124,144507.14111328125,1093
NIACL,Mid Cap,2023-03-01,2023-03-02,102.94999694824219,373.9750061035156,2026-02-27,147.3000030517578,TIME_STOP,43.07917184865238,143079.17184865236,1093
RBLBANK,Small Cap,2023-03-01,2023-03-02,160.25,701.4500122070312,2026-02-27,319.75,TIME_STOP,99.53198127925118,199531.98127925117,1093
SONACOMS,Small Cap,2023-03-01,2023-03-02,461.20001220703125,822.7000122070312,2026-02-27,534.5,TIME_STOP,15.893318701835724,115893.31870183573,1093
TATAELXSI,Mid Cap,2023-03-01,2023-03-02,6218.0,10684.900390625,2026-02-27,4513.0,TIME_STOP,-27.420392409134774,72579.60759086523,1093
ADANIGREEN,Large Cap,2023-05-30,2023-05-31,960.0,2970.5,2026-05-29,1475.4000244140625,TIME_STOP,53.6875025431315,153687.5025431315,1094
AMBER,Small Cap,2023-05-30,2023-05-31,2138.0,3915.5,2024-01-18,3915.5,ATH_TARGET,83.13844714686623,183138.44714686624,232
BIOCON,Mid Cap,2023-05-30,2023-05-31,240.5500030517578,483.6000061035156,2026-05-29,428.6499938964844,TIME_STOP,78.19579649070059,178195.79649070057,1094
NBCC,Small Cap,2023-05-30,2023-05-31,28.433332443237305,95.19999694824219,2024-02-01,95.19999694824219,ATH_TARGET,234.8182881422502,334818.2881422502,246
ZYDUSWELL,Small Cap,2023-07-14,2023-07-17,290.0,483.6000061035156,2024-07-29,483.6000061035156,ATH_TARGET,66.75862279431573,166758.62279431574,378
MANAPPURAM,Small Cap,2023-10-25,2023-10-26,131.0,222.3000030517578,2024-07-12,222.3000030517578,ATH_TARGET,69.69465881813572,169694.65881813574,260
STARHEALTH,Small Cap,2023-11-06,2023-11-07,545.5999755859375,906.8499755859375,2026-07-27,592.0499877929688,DATA_END,8.513565668170543,108513.56566817054,993
LALPATHLAB,Small Cap,2023-12-12,2023-12-13,1262.5,2104.300048828125,2026-07-27,1827.199951171875,DATA_END,44.728709003712865,144728.70900371287,957
NYKAA,Mid Cap,2024-02-29,2024-03-01,156.8000030517578,415.51666259765625,2026-07-27,326.75,DATA_END,108.38647553606471,208386.4755360647,878
IIFL,Small Cap,2024-03-06,2024-03-07,393.0,672.2999877929688,2026-01-06,672.2999877929688,ATH_TARGET,71.0686991839615,171068.69918396152,670
DELHIVERY,Small Cap,2024-05-21,2024-05-22,396.04998779296875,699.2000122070312,2026-07-27,470.0,DATA_END,18.67188852072075,118671.88852072075,796
CARTRADE,Small Cap,2024-05-30,2024-05-31,898.0,1579.800048828125,2024-12-11,1579.800048828125,ATH_TARGET,75.92428160669544,175924.28160669544,194
IEX,Small Cap,2024-05-30,2024-05-31,155.0,295.25,2026-07-27,126.7699966430664,DATA_END,-18.212905391570054,81787.09460842994,787
JUBLFOOD,Mid Cap,2024-05-30,2024-05-31,505.3999938964844,905.1400146484375,2026-07-27,427.45001220703125,DATA_END,-15.423423551805337,84576.57644819465,787
YESBANK,Mid Cap,2024-05-30,2024-05-31,22.700000762939453,175.11111450195312,2026-07-27,22.940000534057617,DATA_END,1.057267678642515,101057.26767864251,787
ANGELONE,Small Cap,2024-06-04,2024-06-05,232.5,387.57000732421875,2026-07-27,304.20001220703125,DATA_END,30.838714927755383,130838.71492775538,782
INDIAMART,Small Cap,2024-09-25,2024-09-26,2936.5,4890.4501953125,2026-07-27,1759.699951171875,DATA_END,-40.07492078420314,59925.07921579687,669
CREDITACC,Small Cap,2024-10-14,2024-10-15,1064.0,1763.5,2026-07-27,1591.0999755859375,DATA_END,49.53947138965577,149539.47138965578,650
INOXWIND,Small Cap,2025-01-13,2025-01-14,156.5,254.33999633789062,2026-07-27,78.2300033569336,DATA_END,-50.01277740771016,49987.222592289836,559
OLECTRA,Small Cap,2025-01-13,2025-01-14,1268.0,2135.10009765625,2026-07-27,1328.0999755859375,DATA_END,4.739745708670151,104739.74570867015,559
BAJAJHFL,Mid Cap,2025-01-27,2025-01-28,108.94999694824219,181.5,2026-07-27,85.5,DATA_END,-21.523632496641877,78476.36750335812,545
ANANTRAJ,Small Cap,2025-01-28,2025-01-29,567.0,935.5499877929688,2026-07-27,616.9000244140625,DATA_END,8.800709773203263,108800.70977320326,544
TEJASNET,Small Cap,2025-01-28,2025-01-29,867.4500122070312,1452.25,2026-07-27,513.0499877929688,DATA_END,-40.85538295311927,59144.617046880725,544
CGCL,Small Cap,2025-02-11,2025-02-12,172.5,289.25,2026-07-27,244.27000427246094,DATA_END,41.60579957823822,141605.79957823822,530
WELSPUNLIV,Small Cap,2025-02-11,2025-02-12,123.98999786376953,207.25999450683594,2026-07-27,163.52999877929688,DATA_END,31.889669809471876,131889.66980947187,530
IREDA,Mid Cap,2025-02-14,2025-02-17,164.88999938964844,289.6499938964844,2026-07-27,120.29000091552734,DATA_END,-27.048334428534794,72951.6655714652,525
KFINTECH,Small Cap,2025-02-14,2025-02-17,878.7000122070312,1592.199951171875,2026-07-27,949.25,DATA_END,8.028904838156127,108028.90483815612,525
NATCOPHARM,Small Cap,2025-02-14,2025-02-17,880.0,1592.8499755859375,2026-07-27,927.0999755859375,DATA_END,5.352269952947442,105352.26995294745,525
MOTILALOFS,Mid Cap,2025-02-17,2025-02-18,615.25,1029.699951171875,2025-10-21,1029.699951171875,ATH_TARGET,67.3628526894555,167362.8526894555,245
CDSL,Small Cap,2025-02-27,2025-02-28,1135.0,1964.050048828125,2026-07-27,1329.0,DATA_END,17.092511013215848,117092.51101321586,514
CAMS,Small Cap,2025-02-28,2025-03-03,632.4099731445312,1055.239990234375,2026-07-27,785.0499877929688,DATA_END,24.136244071146717,124136.24407114672,511
GRAVITA,Small Cap,2025-02-28,2025-03-03,1599.0,2664.64990234375,2026-07-27,1788.800048828125,DATA_END,11.869921752853351,111869.92175285335,511
TRITURBINE,Small Cap,2025-02-28,2025-03-03,486.75,834.8499755859375,2026-07-27,623.4000244140625,DATA_END,28.07396495409604,128073.96495409604,511
ABB,Large Cap,2025-03-03,2025-03-04,5000.0,9020.0,2026-07-27,7327.5,DATA_END,46.550000000000004,146550.0,510
ARE&M,Small Cap,2025-03-03,2025-03-04,943.0499877929688,1714.949951171875,2026-07-27,874.0,DATA_END,-7.321985969648037,92678.01403035196,510
AWL,Mid Cap,2025-03-03,2025-03-04,242.5,841.0,2026-07-27,187.63999938964844,DATA_END,-22.6226806640625,77377.3193359375,510
HINDZINC,Large Cap,2025-03-03,2025-03-04,384.8999938964844,772.2999877929688,2026-07-27,529.6500244140625,DATA_END,37.60717921874206,137607.17921874207,510
HUDCO,Mid Cap,2025-03-03,2025-03-04,163.5,342.20001220703125,2026-07-27,202.16000366210938,DATA_END,23.645262178660165,123645.26217866017,510
KALYANKJIL,Mid Cap,2025-03-03,2025-03-04,437.8999938964844,787.9000244140625,2026-07-27,564.5999755859375,DATA_END,28.93354269363244,128933.54269363244,510
SUZLON,Mid Cap,2025-03-03,2025-03-04,48.849998474121094,263.1819763183594,2026-07-27,53.150001525878906,DATA_END,8.80246302164327,108802.46302164327,510
NATIONALUM,Mid Cap,2025-04-07,2025-04-08,150.6999969482422,256.8500061035156,2025-11-10,256.8500061035156,ATH_TARGET,70.4379637059519,170437.9637059519,216
SCHNEIDER,Small Cap,2025-05-08,2025-05-09,540.0,939.0,2025-07-23,939.0,ATH_TARGET,73.88888888888889,173888.88888888888,75
LATENTVIEW,Small Cap,2025-05-30,2025-06-02,412.20001220703125,701.9000244140625,2026-07-27,313.8500061035156,DATA_END,-23.85977758150052,76140.22241849948,420
JBMA,Small Cap,2025-06-03,2025-06-04,710.7000122070312,1190.875,2026-07-27,665.0,DATA_END,-6.4302816127880575,93569.71838721193,418
NETWEB,Small Cap,2025-06-17,2025-06-18,1774.300048828125,2961.199951171875,2025-09-05,2961.199951171875,ATH_TARGET,66.89397901598795,166893.97901598795,79
RECLTD,Large Cap,2025-06-19,2025-06-20,391.5,645.7999877929688,2026-07-27,368.1499938964844,DATA_END,-5.96424166117896,94035.75833882105,402
ZENTEC,Small Cap,2025-07-30,2025-07-31,1449.5999755859375,2577.0,2026-07-27,1688.199951171875,DATA_END,16.45971161730282,116459.71161730283,361
RAILTEL,Small Cap,2025-08-01,2025-08-04,359.54998779296875,596.9000244140625,2026-07-27,288.54998779296875,DATA_END,-19.746906524964835,80253.09347503517,357
COCHINSHIP,Mid Cap,2025-08-06,2025-08-07,1695.0,2863.60009765625,2026-07-27,1402.300048828125,DATA_END,-17.268433697455755,82731.56630254425,354
PGEL,Small Cap,2025-08-08,2025-08-11,559.3499755859375,1023.7000122070312,2026-07-27,579.7000122070312,DATA_END,3.638158131637792,103638.15813163779,350
ACE,Small Cap,2025-08-12,2025-08-13,943.5,1606.4000244140625,2026-07-27,1061.800048828125,DATA_END,12.538425948926868,112538.42594892687,348
HONASA,Small Cap,2025-08-29,2025-09-01,293.54998779296875,541.75,2026-07-27,452.75,DATA_END,54.232675464905775,154232.67546490577,329
IRFC,Large Cap,2025-08-29,2025-09-01,118.4000015258789,217.42999267578125,2026-07-27,88.12999725341797,DATA_END,-25.565881657395728,74434.11834260427,329
BLS,Small Cap,2025-10-13,2025-10-14,300.0,505.5,2026-07-27,237.5,DATA_END,-20.833333333333336,79166.66666666667,286
ATUL,Small Cap,2025-12-01,2025-12-02,5812.5,10824.150390625,2026-07-27,6789.5,DATA_END,16.80860215053763,116808.60215053764,237
CONCOR,Mid Cap,2025-12-01,2025-12-02,504.29998779296875,939.4000244140625,2026-07-27,510.5,DATA_END,1.2294293787642463,101229.42937876424,237
CHAMBLFERT,Small Cap,2025-12-03,2025-12-04,434.3500061035156,726.6500244140625,2026-07-27,439.70001220703125,DATA_END,1.2317269548375753,101231.72695483756,235
FIVESTAR,Small Cap,2025-12-30,2025-12-31,541.6500244140625,900.4000244140625,2026-07-27,540.25,DATA_END,-0.2584739870688635,99741.52601293114,208
PREMIERENE,Mid Cap,2026-01-05,2026-01-06,788.0,1373.5,2026-07-27,1039.9000244140625,DATA_END,31.96700817437341,131967.00817437342,202
DIXON,Mid Cap,2026-01-13,2026-01-14,11260.0,18940.150390625,2026-07-27,13810.0,DATA_END,22.646536412078145,122646.53641207816,194
PARADEEP,Small Cap,2026-01-16,2026-01-19,137.8000030517578,231.57000732421875,2026-07-27,134.63999938964844,DATA_END,-2.2931811263621538,97706.81887363785,189
CARTRADE,Small Cap,2026-02-13,2026-02-16,1938.199951171875,3268.0,2026-07-27,2978.5,DATA_END,53.67351537694234,153673.51537694232,161
FSL,Small Cap,2026-02-20,2026-02-23,245.0,406.75,2026-07-27,262.2300109863281,DATA_END,7.032657545440046,107032.65754544004,154
ZENSARTECH,Small Cap,2026-02-24,2026-02-25,541.7000122070312,920.2999877929688,2026-07-27,515.4000244140625,DATA_END,-4.855083477996525,95144.91652200348,152
COFORGE,Mid Cap,2026-02-27,2026-03-02,1130.0,1977.9000244140625,2026-07-27,1528.4000244140625,DATA_END,35.256639328678105,135256.6393286781,147
EMAMILTD,Small Cap,2026-03-02,2026-03-04,451.0,839.75,2026-07-27,414.1000061035156,DATA_END,-8.181816828488774,91818.18317151122,145
GLAND,Small Cap,2026-03-02,2026-03-04,1761.0,4316.25,2026-07-27,2427.10009765625,DATA_END,37.82510492085463,137825.10492085462,145
MAZDOCK,Large Cap,2026-03-02,2026-03-04,2209.800048828125,3751.199951171875,2026-07-27,2330.300048828125,DATA_END,5.4529820498421255,105452.98204984212,145
APTUS,Small Cap,2026-03-04,2026-03-05,231.83999633789062,390.3999938964844,2026-07-27,279.04998779296875,DATA_END,20.363178140441683,120363.17814044167,144
LODHA,Large Cap,2026-03-04,2026-03-05,924.9000244140625,1594.800048828125,2026-07-27,1198.699951171875,DATA_END,29.603191645634208,129603.19164563422,144
ECLERX,Small Cap,2026-03-17,2026-03-18,1465.4000244140625,2473.5,2026-07-27,1811.699951171875,DATA_END,23.631767502957413,123631.76750295742,131
AFFLE,Small Cap,2026-03-20,2026-03-23,1275.0,2146.699951171875,2026-07-27,1492.800048828125,DATA_END,17.08235677083334,117082.35677083333,126
